INFO: Waiting for solution ...
INFO: Algorithm took 14.474 seconds.
INFO: Step 001 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 10962 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 10963 - from (6, 3) to (3, 3) ; cost 3
INFO: Step 10964 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 10965 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 10966 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 10967 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 10968 - from (3, 3) to (0, 3) ; cost 3
INFO: Step 10969 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 10970 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 10971 - from (0, 3) to (1, 3) ; cost 1
INFO: Step 10972 - from (1, 3) to (1, 4) ; cost 1
INFO: Step 10973 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 10974 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 10975 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 10976 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 10977 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 10978 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 10979 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 10980 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 10981 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 10982 - from (8, 0) to (2, 0) ; cost 6
INFO: Step 10983 - from (1, 0) to (0, 0) ; cost 1
INFO: Step 10984 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 10985 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 10986 - from (2, 0) to (2, 1) ; cost 1
INFO: Step 10987 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 10988 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 10989 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 10990 - from (2, 1) to (2, 0) ; cost 1
INFO: Step 10991 - from (8, 0) to (8, 1) ; cost 1
INFO: Step 10992 - from (2, 0) to (0, 0) ; cost 2
INFO: Step 10993 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 10994 - from (8, 1) to (9, 1) ; cost 1
INFO: Step 10995 - from (8, 0) to (8, 1) ; cost 1
INFO: Step 10996 - from (8, 1) to (5, 1) ; cost 3
INFO: Step 10997 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 10998 - from (5, 3) to (0, 3) ; cost 5
INFO: Step 10999 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 11000 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 11001 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11002 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11003 - from (6, 10) to (11, 10) ; cost 5
INFO: Step 11004 - from (9, 1) to (5, 1) ; cost 4
INFO: Step 11005 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 11006 - from (5, 3) to (5, 0) ; cost 3
INFO: Step 11007 - from (11, 10) to (2, 10) ; cost 9
INFO: Step 11008 - from (5, 0) to (5, 3) ; cost 3
INFO: Step 11009 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 11010 - from (5, 3) to (5, 0) ; cost 3
INFO: Step 11011 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11012 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11013 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11014 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11015 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11016 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11017 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11018 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11019 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11020 - from (11, 2) to (11, 4) ; cost 2
INFO: Step 11021 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11022 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11023 - from (0, 0) to (4, 0) ; cost 4
INFO: Step 11024 - from (5, 0) to (5, 3) ; cost 3
INFO: Step 11025 - from (4, 0) to (0, 0) ; cost 4
INFO: Step 11026 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11027 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11028 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 11029 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 11030 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11031 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11032 - from (0, 3) to (4, 3) ; cost 4
INFO: Step 11033 - from (4, 3) to (4, 2) ; cost 1
INFO: Step 11034 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11035 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11036 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11037 - from (5, 3) to (0, 3) ; cost 5
INFO: Step 11038 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 11039 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11040 - from (7, 3) to (0, 3) ; cost 7
INFO: Step 11041 - from (0, 0) to (0, 2) ; cost 2
INFO: Step 11042 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 11043 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 11044 - from (1, 2) to (0, 2) ; cost 1
INFO: Step 11045 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 11046 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 11047 - from (1, 2) to (1, 4) ; cost 2
INFO: Step 11048 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11049 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11050 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11051 - from (6, 11) to (11, 11) ; cost 5
INFO: Step 11052 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11053 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 11054 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11055 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 11056 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11057 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 11058 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 11059 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11060 - from (11, 8) to (0, 8) ; cost 11
INFO: Step 11061 - from (11, 11) to (6, 11) ; cost 5
INFO: Step 11062 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 11063 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11064 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11065 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11066 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 11067 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11068 - from (2, 10) to (11, 10) ; cost 9
INFO: Step 11069 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11070 - from (11, 8) to (0, 8) ; cost 11
INFO: Step 11071 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11072 - from (11, 10) to (2, 10) ; cost 9
INFO: Step 11073 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11074 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11075 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11076 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11077 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11078 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11079 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11080 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 11081 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11082 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11083 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11084 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11085 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11086 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11087 - from (11, 8) to (0, 8) ; cost 11
INFO: Step 11088 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11089 - from (1, 0) to (0, 0) ; cost 1
INFO: Step 11090 - from (0, 0) to (2, 0) ; cost 2
INFO: Step 11091 - from (2, 0) to (2, 1) ; cost 1
INFO: Step 11092 - from (2, 1) to (0, 1) ; cost 2
INFO: Step 11093 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 11094 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11095 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11096 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11097 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 11098 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11099 - from (0, 4) to (0, 2) ; cost 2
INFO: Step 11100 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 11101 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 11102 - from (1, 2) to (1, 4) ; cost 2
INFO: Step 11103 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11104 - from (3, 1) to (0, 1) ; cost 3
INFO: Step 11105 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 11106 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11107 - from (11, 8) to (11, 11) ; cost 3
INFO: Step 11108 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 11109 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11110 - from (3, 1) to (3, 11) ; cost 10
INFO: Step 11111 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11112 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11113 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11114 - from (11, 11) to (6, 11) ; cost 5
INFO: Step 11115 - from (1, 0) to (0, 0) ; cost 1
INFO: Step 11116 - from (0, 0) to (2, 0) ; cost 2
INFO: Step 11117 - from (2, 0) to (2, 1) ; cost 1
INFO: Step 11118 - from (2, 1) to (0, 1) ; cost 2
INFO: Step 11119 - from (0, 1) to (3, 1) ; cost 3
INFO: Step 11120 - from (3, 1) to (3, 11) ; cost 10
INFO: Step 11121 - from (3, 0) to (3, 10) ; cost 10
INFO: Step 11122 - from (3, 10) to (2, 10) ; cost 1
INFO: Step 11123 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11124 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11125 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11126 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11127 - from (0, 3) to (0, 0) ; cost 3
INFO: Step 11128 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11129 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11130 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 11131 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11132 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 11133 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11134 - from (2, 11) to (3, 11) ; cost 1
INFO: Step 11135 - from (3, 0) to (3, 10) ; cost 10
INFO: Step 11136 - from (3, 10) to (2, 10) ; cost 1
INFO: Step 11137 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11138 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11139 - from (3, 11) to (2, 11) ; cost 1
INFO: Step 11140 - from (2, 3) to (2, 10) ; cost 7
INFO: Step 11141 - from (4, 11) to (3, 11) ; cost 1
INFO: Step 11142 - from (2, 10) to (2, 3) ; cost 7
INFO: Step 11143 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11144 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11145 - from (0, 3) to (1, 3) ; cost 1
INFO: Step 11146 - from (2, 3) to (2, 11) ; cost 8
INFO: Step 11147 - from (3, 11) to (4, 11) ; cost 1
INFO: Step 11148 - from (2, 11) to (3, 11) ; cost 1
INFO: Step 11149 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11150 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11151 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11152 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11153 - from (4, 4) to (4, 10) ; cost 6
INFO: Step 11154 - from (1, 3) to (1, 4) ; cost 1
INFO: Step 11155 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11156 - from (4, 10) to (2, 10) ; cost 2
INFO: Step 11157 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11158 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11159 - from (1, 4) to (0, 4) ; cost 1
INFO: Step 11160 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11161 - from (2, 10) to (2, 3) ; cost 7
INFO: Step 11162 - from (4, 2) to (4, 3) ; cost 1
INFO: Step 11163 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11164 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11165 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11166 - from (0, 0) to (0, 2) ; cost 2
INFO: Step 11167 - from (0, 2) to (1, 2) ; cost 1
INFO: Step 11168 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 11169 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11170 - from (1, 2) to (1, 4) ; cost 2
INFO: Step 11171 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11172 - from (4, 3) to (4, 2) ; cost 1
INFO: Step 11173 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11174 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11175 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11176 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11177 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11178 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11179 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11180 - from (3, 2) to (6, 2) ; cost 3
INFO: Step 11181 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11182 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11183 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11184 - from (6, 2) to (6, 8) ; cost 6
INFO: Step 11185 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11186 - from (6, 8) to (6, 0) ; cost 8
INFO: Step 11187 - from (1, 4) to (1, 0) ; cost 4
INFO: Step 11188 - from (1, 0) to (5, 0) ; cost 4
INFO: Step 11189 - from (5, 0) to (5, 3) ; cost 3
INFO: Step 11190 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 11191 - from (5, 3) to (5, 0) ; cost 3
INFO: Step 11192 - from (5, 0) to (0, 0) ; cost 5
INFO: Step 11193 - from (6, 0) to (1, 0) ; cost 5
INFO: Step 11194 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 11195 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11196 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11197 - from (1, 0) to (1, 4) ; cost 4
INFO: Step 11198 - from (4, 4) to (2, 4) ; cost 2
INFO: Step 11199 - from (1, 4) to (0, 4) ; cost 1
INFO: Step 11200 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11201 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11202 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 11203 - from (8, 2) to (10, 2) ; cost 2
INFO: Step 11204 - from (10, 2) to (10, 4) ; cost 2
INFO: Step 11205 - from (10, 4) to (6, 4) ; cost 4
INFO: Step 11206 - from (2, 4) to (2, 11) ; cost 7
INFO: Step 11207 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11208 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11209 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11210 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11211 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11212 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 11213 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11214 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11215 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11216 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 11217 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 11218 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11219 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11220 - from (6, 8) to (6, 0) ; cost 8
INFO: Step 11221 - from (0, 3) to (0, 4) ; cost 1
INFO: Step 11222 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11223 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 11224 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 11225 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11226 - from (2, 3) to (7, 3) ; cost 5
INFO: Step 11227 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 11228 - from (6, 0) to (6, 8) ; cost 8
INFO: Step 11229 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 11230 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 11231 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11232 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11233 - from (7, 11) to (7, 7) ; cost 4
INFO: Step 11234 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 11235 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11236 - from (7, 7) to (0, 7) ; cost 7
INFO: Step 11237 - from (0, 7) to (0, 10) ; cost 3
INFO: Step 11238 - from (0, 10) to (0, 6) ; cost 4
INFO: Step 11239 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11240 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11241 - from (0, 6) to (6, 6) ; cost 6
INFO: Step 11242 - from (6, 6) to (6, 8) ; cost 2
INFO: Step 11243 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 11244 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 11245 - from (0, 6) to (0, 7) ; cost 1
INFO: Step 11246 - from (0, 8) to (11, 8) ; cost 11
INFO: Step 11247 - from (11, 2) to (11, 4) ; cost 2
INFO: Step 11248 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 11249 - from (0, 7) to (0, 11) ; cost 4
INFO: Step 11250 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11251 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11252 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 11253 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11254 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 11255 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 11256 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11257 - from (11, 8) to (1, 8) ; cost 10
INFO: Step 11258 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 11259 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11260 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11261 - from (1, 8) to (1, 9) ; cost 1
INFO: Step 11262 - from (1, 9) to (0, 9) ; cost 1
INFO: Step 11263 - from (0, 9) to (5, 9) ; cost 5
INFO: Step 11264 - from (5, 9) to (5, 10) ; cost 1
INFO: Step 11265 - from (5, 10) to (2, 10) ; cost 3
INFO: Step 11266 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 11267 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11268 - from (2, 10) to (5, 10) ; cost 3
INFO: Step 11269 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11270 - from (5, 10) to (5, 5) ; cost 5
INFO: Step 11271 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11272 - from (5, 5) to (2, 5) ; cost 3
INFO: Step 11273 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11274 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11275 - from (2, 5) to (9, 5) ; cost 7
INFO: Step 11276 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 11277 - from (9, 5) to (2, 5) ; cost 7
INFO: Step 11278 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 11279 - from (2, 5) to (2, 9) ; cost 4
INFO: Step 11280 - from (2, 9) to (0, 9) ; cost 2
INFO: Step 11281 - from (0, 9) to (5, 9) ; cost 5
INFO: Step 11282 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11283 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11284 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11285 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11286 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11287 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11288 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11289 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11290 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11291 - from (5, 9) to (0, 9) ; cost 5
INFO: Step 11292 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11293 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11294 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11295 - from (0, 9) to (5, 9) ; cost 5
INFO: Step 11296 - from (5, 9) to (5, 10) ; cost 1
INFO: Step 11297 - from (5, 10) to (5, 5) ; cost 5
INFO: Step 11298 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11299 - from (5, 5) to (5, 10) ; cost 5
INFO: Step 11300 - from (6, 11) to (11, 11) ; cost 5
INFO: Step 11301 - from (5, 10) to (5, 5) ; cost 5
INFO: Step 11302 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 11303 - from (5, 5) to (5, 10) ; cost 5
INFO: Step 11304 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 11305 - from (5, 10) to (5, 5) ; cost 5
INFO: Step 11306 - from (11, 2) to (11, 4) ; cost 2
INFO: Step 11307 - from (5, 5) to (2, 5) ; cost 3
INFO: Step 11308 - from (2, 5) to (9, 5) ; cost 7
INFO: Step 11309 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 11310 - from (6, 4) to (6, 8) ; cost 4
INFO: Step 11311 - from (6, 8) to (6, 0) ; cost 8
INFO: Step 11312 - from (9, 5) to (2, 5) ; cost 7
INFO: Step 11313 - from (6, 0) to (6, 8) ; cost 8
INFO: Step 11314 - from (11, 11) to (6, 11) ; cost 5
INFO: Step 11315 - from (2, 5) to (9, 5) ; cost 7
INFO: Step 11316 - from (6, 8) to (0, 8) ; cost 6
INFO: Step 11317 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11318 - from (0, 8) to (0, 11) ; cost 3
INFO: Step 11319 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11320 - from (9, 5) to (9, 11) ; cost 6
INFO: Step 11321 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11322 - from (6, 10) to (6, 11) ; cost 1
INFO: Step 11323 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11324 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11325 - from (6, 11) to (8, 11) ; cost 2
INFO: Step 11326 - from (7, 6) to (0, 6) ; cost 7
INFO: Step 11327 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11328 - from (8, 11) to (8, 7) ; cost 4
INFO: Step 11329 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11330 - from (0, 6) to (7, 6) ; cost 7
INFO: Step 11331 - from (7, 6) to (7, 11) ; cost 5
INFO: Step 11332 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11333 - from (6, 11) to (8, 11) ; cost 2
INFO: Step 11334 - from (8, 7) to (0, 7) ; cost 8
INFO: Step 11335 - from (0, 7) to (11, 7) ; cost 11
INFO: Step 11336 - from (8, 11) to (6, 11) ; cost 2
INFO: Step 11337 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11338 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 11339 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11340 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11341 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11342 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11343 - from (3, 2) to (3, 11) ; cost 9
INFO: Step 11344 - from (3, 11) to (3, 0) ; cost 11
INFO: Step 11345 - from (3, 0) to (0, 0) ; cost 3
INFO: Step 11346 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11347 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11348 - from (11, 7) to (0, 7) ; cost 11
INFO: Step 11349 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11350 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11351 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11352 - from (0, 7) to (11, 7) ; cost 11
INFO: Step 11353 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 11354 - from (9, 11) to (9, 1) ; cost 10
INFO: Step 11355 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 11356 - from (9, 1) to (5, 1) ; cost 4
INFO: Step 11357 - from (5, 1) to (5, 3) ; cost 2
INFO: Step 11358 - from (11, 2) to (11, 0) ; cost 2
INFO: Step 11359 - from (5, 3) to (5, 0) ; cost 3
INFO: Step 11360 - from (5, 0) to (0, 0) ; cost 5
INFO: Step 11361 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11362 - from (8, 0) to (8, 2) ; cost 2
INFO: Step 11363 - from (11, 7) to (0, 7) ; cost 11
INFO: Step 11364 - from (8, 2) to (11, 2) ; cost 3
INFO: Step 11365 - from (11, 0) to (10, 0) ; cost 1
INFO: Step 11366 - from (11, 2) to (8, 2) ; cost 3
INFO: Step 11367 - from (8, 2) to (8, 0) ; cost 2
INFO: Step 11368 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 11369 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11370 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11371 - from (10, 0) to (11, 0) ; cost 1
INFO: Step 11372 - from (4, 4) to (0, 4) ; cost 4
INFO: Step 11373 - from (0, 4) to (0, 0) ; cost 4
INFO: Step 11374 - from (0, 0) to (8, 0) ; cost 8
INFO: Step 11375 - from (11, 0) to (11, 4) ; cost 4
INFO: Step 11376 - from (8, 0) to (0, 0) ; cost 8
INFO: Step 11377 - from (0, 0) to (0, 4) ; cost 4
INFO: Step 11378 - from (0, 4) to (4, 4) ; cost 4
INFO: Step 11379 - from (4, 4) to (4, 11) ; cost 7
INFO: Step 11380 - from (4, 11) to (2, 11) ; cost 2
INFO: Step 11381 - from (2, 11) to (2, 3) ; cost 8
INFO: Step 11382 - from (2, 3) to (0, 3) ; cost 2
INFO: Step 11383 - from (0, 3) to (7, 3) ; cost 7
INFO: Step 11384 - from (7, 3) to (7, 11) ; cost 8
INFO: Step 11385 - from (7, 11) to (6, 11) ; cost 1
INFO: Step 11386 - from (6, 11) to (6, 10) ; cost 1
INFO: Step 11387 - from (6, 10) to (2, 10) ; cost 4
INFO: Step 11388 - from (11, 4) to (6, 4) ; cost 5
INFO: Step 11389 - from (2, 10) to (2, 11) ; cost 1
INFO: Step 11390 - from (2, 11) to (4, 11) ; cost 2
INFO: Step 11391 - from (0, 7) to (0, 11) ; cost 4
INFO: Step 11392 - from (0, 11) to (0, 6) ; cost 5
INFO: Step 11393 - from (4, 11) to (4, 2) ; cost 9
INFO: Step 11394 - from (0, 6) to (0, 11) ; cost 5
INFO: Step 11395 - from (4, 2) to (3, 2) ; cost 1
INFO: Step 11396 - from (0, 11) to (0, 6) ; cost 5
